O1,H1,L1,C1,V1,O2,H2,L2,C2,V2,O3,H3,L3,C3,V3,O4,H4,L4,C4,V4,O5,H5,L5,C5,V5,O6,H6,L6,C6,V6,O7,H7,L7,C7,V7,O8,H8,L8,C8,V8
327.12,331.56,325.53,331.31,3756,44905,44970.21,44467.84,44665.12,4159,19.071,19.559,19.054,19.456,2999,2954.19,2999.89,2954.19,2996.08,5120,15.281,15.375,15.147,15.344,2165,112.68,113.56,111.73,113.26,1157,0.19256,0.19447,0.1918,0.19447,10,0.7771,0.7808,0.7714,0.7808,1020
331.32,332.34,327.5,331.65,3262,44665.12,44693.12,44352.37,44584.22,3458,19.455,19.479,19.234,19.419,2502,2996.4,3037.73,2980.28,3033.77,4684,15.343,15.701,15.26,15.65,1879,113.26,115.4,112.72,115.14,1093,0.19463,0.19474,0.19341,0.19449,12,0.7809,0.7983,0.7768,0.7957,1244
331.65,335.32,329.59,334.95,2449,44584.22,44686.03,43700.31,43935.56,3543,19.421,19.448,18.833,18.945,2361,3033.84,3038.25,2963.45,2979.17,4503,15.659,15.714,15.194,15.304,2049,115.14,115.33,111.01,111.99,935,0.19504,0.19744,0.19352,0.19744,11,0.7961,0.7985,0.7704,0.7757,1269
334.9,335.2,324.55,327.15,2355,43936.06,44297.58,43521.03,43694.75,5034,18.94,19.126,18.582,18.722,3204,2980.12,3010.61,2953.77,2963.63,5527,15.299,15.547,15.165,15.285,2553,111.99,113.31,111.39,112.03,1673,0.19754,0.19754,0.1915,0.1915,11,0.7752,0.7822,0.7724,0.7758,1484
327.14,329.88,324.06,326.28,4342,43690.75,44075.39,43670.75,43809.72,3352,18.721,19.038,18.704,18.861,2015,2963.56,2984.13,2956.8,2963.11,4037,15.283,15.45,15.259,15.327,1613,112.05,113.14,111.8,112.26,774,0.19307,0.19425,0.19208,0.19208,15,0.7758,0.7814,0.7747,0.7774,919
326.29,328.87,325.42,326.23,2591,43814.72,43853.68,43336.25,43657.96,4203,18.86,18.878,18.58,18.853,2592,2962.96,2965.75,2921.87,2945.41,4652,15.328,15.39,15.145,15.369,2104,112.24,112.24,110.89,112.03,974,0.19282,0.19515,0.19282,0.19391,10,0.7774,0.7774,0.7683,0.7763,1407
326.28,327.21,323.3,326.83,3767,43651.96,44045.07,43336.69,43434.63,3895,18.851,19.013,18.574,18.622,2548,2944.47,2967.15,2910.73,2916.25,4482,15.361,15.489,15.106,15.146,1825,111.97,112.92,110.54,110.86,1193,0.1931,0.1931,0.19078,0.19302,13,0.7761,0.7825,0.7683,0.7692,1332
326.34,328.96,323.39,324.41,3629,43434.63,43559.05,43207.86,43293.41,3531,18.623,18.787,18.452,18.485,2259,2916.25,2931.97,2895.18,2908.06,4313,15.147,15.257,15.024,15.102,1718,110.87,111.52,110.02,111.03,1113,0.1921,0.19644,0.19156,0.19226,12,0.7693,0.7724,0.7631,0.7656,1009
324.41,326.21,322.73,323.97,2702,43293.41,43572.6,43236.91,43554.6,3246,18.486,18.739,18.467,18.739,2182,2908.12,2931.21,2903.81,2924.53,4059,15.103,15.274,15.081,15.224,1447,111.03,113.03,111.03,112.15,795,0.19128,0.19271,0.1907,0.19205,11,0.7659,0.7753,0.7645,0.7753,870
324,326.61,323.27,325.94,2379,43556.1,43870.31,43509.53,43620.79,2928,18.744,18.879,18.688,18.73,2156,2924.78,2960.33,2923.43,2930.9,3693,15.225,15.368,15.185,15.205,1329,112.16,112.51,111.44,111.71,524,0.19155,0.1928,0.19101,0.1928,10,0.7754,0.78,0.7739,0.7768,686
326,328.32,325.5,326.78,2414,43613.29,43684.44,43476.3,43661.9,2521,18.731,18.795,18.617,18.77,1860,2930.76,2943.26,2916.36,2940.89,3344,15.202,15.257,15.107,15.242,1359,111.7,112.27,111.31,112.2,456,0.19293,0.19441,0.19261,0.19273,9,0.7769,0.7778,0.7722,0.7778,618
326.67,328.12,325.24,327.9,1968,43654.4,43891.6,43642.4,43787.02,2943,18.769,18.866,18.74,18.788,2071,2940.88,2960.77,2938.23,2952.72,3322,15.238,15.317,15.209,15.217,1383,112.21,112.74,111.81,111.83,605,0.19241,0.193,0.19189,0.193,8,0.7778,0.7818,0.7774,0.78,667
327.89,329.62,327.34,328.36,2595,43787.02,44092.79,43680.46,43847.74,3168,18.787,18.947,18.708,18.839,2077,2951.92,2975.31,2943.49,2962.42,3315,15.211,15.341,15.175,15.27,1195,111.82,112.57,111.53,112.14,578,0.19353,0.19403,0.19353,0.19353,8,0.78,0.7813,0.7759,0.7783,660
328.34,329.98,327.28,328.47,2436,43865.74,43916.34,43680.79,43872.42,2844,18.844,18.891,18.648,18.795,1922,2962.35,2967.44,2941.61,2954.41,3246,15.271,15.283,15.138,15.213,1225,112.14,112.21,111.07,111.62,426,0.19372,0.19411,0.19289,0.19366,9,0.7781,0.7786,0.7743,0.7785,537
328.47,328.76,325.37,326.7,1267,43872.42,44000.22,43727.29,43932.49,2856,18.796,18.885,18.701,18.8,2093,2955.28,2968.36,2945.84,2963.54,4068,15.214,15.279,15.15,15.219,1444,111.64,111.96,110.89,111.55,700,0.1933,0.1933,0.19216,0.19263,8,0.7786,0.7799,0.7759,0.7779,615
326.85,327.7,325.32,326.62,1763,43929.99,44268.38,43872.35,44203.38,3050,18.8,18.955,18.732,18.934,2077,2963.46,2979.88,2961.34,2978.65,4047,15.218,15.31,15.168,15.308,1361,111.56,111.88,110.9,111.63,618,0.19319,0.19319,0.1926,0.1926,9,0.7779,0.7832,0.7759,0.7832,638
326.61,327.47,324.85,327.32,1948,44218.38,44235.88,43745.56,43914.8,2531,18.938,18.942,18.669,18.714,1971,2978.69,2979.39,2941.37,2949.04,3621,15.311,15.311,15.069,15.1,1341,111.64,111.66,110.42,110.98,649,0.19272,0.19334,0.19272,0.19334,9,0.7833,0.7835,0.7741,0.7757,808
327.4,327.46,323.54,324.03,2328,43917.8,43936.3,43753.74,43864.73,1717,18.712,18.809,18.672,18.768,1557,2948.97,2958.53,2937.25,2953.48,2574,15.098,15.149,15.046,15.125,1103,110.97,111.37,110.71,111.1,617,0.19399,0.19399,0.19172,0.19172,9,0.7756,0.7785,0.7747,0.7776,535
324.03,325.17,323.14,324.65,1303,43782.22,43983.7,43750.73,43937.13,1870,18.712,18.883,18.689,18.838,1051,2944.48,2958.17,2944.09,2956.69,1852,15.115,15.198,15.099,15.175,763,110.91,111.93,110.89,111.66,513,0.1911,0.19182,0.1911,0.19182,6,0.7754,0.7824,0.775,0.7791,469
323.05,325.34,323.05,324.83,992,43937.17,44216.04,43936.17,44121.54,3011,18.839,18.983,18.822,18.847,1546,2956.69,2975.51,2956.63,2967.33,4883,15.18,15.334,15.18,15.271,1056,111.65,112.56,111.25,111.63,1164,0.19193,0.19263,0.19193,0.19263,7,0.7792,0.7839,0.7791,0.7805,674
324.83,327.03,324.81,325.81,1881,44123.54,44279.56,44055.82,44245.76,2184,18.847,18.934,18.733,18.84,1819,2967.44,2974.18,2949.85,2963.08,3708,15.272,15.335,15.199,15.326,1023,111.64,111.95,111.17,111.67,774,0.19311,0.1933,0.19256,0.193,8,0.7804,0.7812,0.7777,0.7806,679
325.81,326.9,324.9,326.87,2075,44248.14,44669.13,44229.39,44648.63,2658,18.841,18.913,18.74,18.861,1915,2963.77,2978.81,2961.34,2976.67,2967,15.335,15.402,15.23,15.337,1288,111.68,112.3,111.37,112.03,937,0.19326,0.19326,0.19216,0.19265,8,0.7807,0.7824,0.7709,0.7779,806
326.88,328.53,325.55,327.46,1742,44647.63,44782.88,44035.04,44039.04,3039,18.863,18.925,18.372,18.373,2385,2976.22,2981.35,2923.59,2923.9,3856,15.343,15.378,14.904,14.925,1768,112.02,112.2,110.04,110.05,720,0.19321,0.19403,0.1929,0.19403,9,0.778,0.7796,0.7653,0.7653,1255
327.48,327.9,321.36,321.36,2489,44039.04,44407.62,43935.14,44339.12,2845,18.374,18.726,18.374,18.706,2239,2924.31,2954.85,2920.78,2951.69,3613,14.929,15.177,14.897,15.164,1700,110.05,112.53,110.05,112.41,667,0.19326,0.19326,0.1902,0.1902,10,0.7654,0.7721,0.7649,0.7714,937
321.38,326.89,321.38,326.15,2182,44339.12,44386.82,43826.79,44017.25,2719,18.707,18.758,18.406,18.643,2018,2951.41,2958.39,2912.79,2927.16,3247,15.163,15.216,14.924,15.055,1678,112.41,113.25,111.13,112.18,629,0.19005,0.19184,0.19,0.19184,10,0.7715,0.7733,0.7637,0.7683,829
325.87,327.43,322.1,324.44,2564,44020.25,44082.64,43813.54,44054.12,2311,18.642,18.687,18.511,18.63,1880,2926.97,2933.15,2917.15,2931.22,2727,15.054,15.103,14.981,15.073,1477,112.14,112.39,111.57,112,511,0.19187,0.19187,0.18903,0.19003,10,0.7683,0.769,0.7649,0.7676,668
324.44,324.76,322.2,323.56,1583,44056.62,44114.72,43902.2,44072.94,2142,18.634,18.695,18.512,18.658,1734,2931.29,2938.51,2913.82,2925.92,2569,15.074,15.202,15.005,15.183,1341,111.99,112.33,111.74,112.16,297,0.19055,0.19055,0.18937,0.18937,8,0.7674,0.7689,0.7656,0.7657,635
323.61,324.23,322.21,323.5,1345,44077.44,44311.6,43982.16,44296.64,2403,18.659,18.748,18.576,18.728,1676,2926.05,2949.14,2919.72,2946.35,3249,15.184,15.194,15.056,15.176,1518,112.13,112.56,111.69,112.4,302,0.19023,0.19064,0.18979,0.19059,8,0.7658,0.7664,0.7596,0.7662,986
323.5,326.98,323.5,326.71,1771,44286.14,44329.13,44081.14,44241.23,2418,18.729,18.882,18.724,18.879,1763,2946.87,2958.89,2937.82,2958.68,2441,15.177,15.296,15.163,15.289,1425,112.4,112.69,112.25,112.66,235,0.19052,0.19128,0.18986,0.19128,8,0.7663,0.7691,0.7663,0.7687,582
326.72,327.34,325.07,327.34,1166,44241.23,44558.56,44220.67,44381.77,2944,18.881,19.192,18.881,19.108,2150,2958.49,3026.98,2958.35,3021.58,3991,15.296,15.564,15.294,15.525,2005,112.68,114.14,112.68,113.42,669,0.19165,0.19235,0.19146,0.19164,7,0.7687,0.7748,0.7687,0.7734,969
327.35,330.56,327.02,329.38,2104,44379.77,44560.38,44304.17,44481.12,2399,19.107,19.23,19.067,19.223,1719,3021.44,3043.13,3013.25,3027.98,3682,15.524,15.555,15.438,15.53,1358,113.41,113.89,112.93,113.43,374,0.19231,0.19385,0.19231,0.19355,10,0.7731,0.7757,0.7722,0.7741,719
329.41,330.71,328.37,330.05,1582,44482.12,44546.12,44164.63,44265.74,2097,19.228,19.243,18.946,19.042,1793,3027.98,3031.75,2984.15,2993.39,3549,15.531,15.546,15.351,15.421,1547,113.38,113.54,112.07,112.53,457,0.19436,0.19438,0.19371,0.19371,8,0.774,0.7747,0.7676,0.7685,607
330.4,330.75,326.71,328.24,1368,44265.74,44373.48,44064.77,44239.7,1948,19.043,19.073,18.861,18.944,1472,2993.68,3008.52,2976.03,2992.71,2473,15.424,15.53,15.396,15.527,1403,112.54,112.71,111.81,112.07,327,0.19416,0.19416,0.19135,0.19135,8,0.7686,0.7693,0.7648,0.7671,571
328.24,328.77,326.14,327.2,1355,44239.7,44324.84,44167.57,44248.69,1840,18.945,19.047,18.937,18.99,1343,2992.52,3004.86,2988.87,2994.24,2218,15.527,15.647,15.494,15.508,1408,112.13,112.67,112.13,112.38,218,0.1911,0.19183,0.1907,0.19112,7,0.7671,0.7706,0.767,0.7687,389
327.22,327.39,325.7,326.98,934,44248.69,44399.14,44027.66,44057.81,2029,18.989,19.068,18.858,18.867,1450,2994.73,3003.44,2974.21,2976.63,2713,15.509,15.571,15.437,15.448,1339,112.39,112.66,111.33,111.38,310,0.19137,0.1917,0.19128,0.19128,7,0.7687,0.7702,0.7637,0.7639,471
326.99,327.43,324.91,325.33,1199,44061.81,44115.97,43858.97,43910.97,2281,18.866,18.923,18.622,18.658,1742,2975.83,2981.23,2960.86,2965.25,2969,15.441,15.53,15.357,15.376,1680,111.38,111.88,110.95,111.1,382,0.19134,0.19134,0.18974,0.18974,7,0.7639,0.7654,0.7607,0.7609,546
325.3,325.71,323.49,323.91,1402,43912.97,43955.47,43667.97,43884.58,2733,18.662,18.728,18.551,18.679,2058,2965.18,2980.44,2955.27,2967.33,3295,15.377,15.4,15.217,15.286,1858,111.11,111.47,110.73,111.18,492,0.1898,0.1902,0.18906,0.18906,8,0.7611,0.7612,0.756,0.7604,709
323.98,325.29,322.78,324.8,2100,43876.58,44063.28,43844.17,44037.28,1991,18.676,18.759,18.665,18.748,1535,2966.49,2979.91,2964.29,2972.45,2812,15.283,15.325,15.226,15.265,1325,111.18,111.86,111.05,111.73,261,0.1892,0.1892,0.1886,0.18917,9,0.7603,0.7641,0.76,0.7625,453
324.81,325.49,324.18,324.98,1446,44038.78,44300.98,43759.31,44201.81,3151,18.747,18.889,18.549,18.864,2029,2972.25,3003.07,2951.44,2998.09,4319,15.266,15.457,15.092,15.429,2064,111.62,112.68,110.62,112.31,638,0.18923,0.18942,0.18905,0.18942,8,0.7626,0.7666,0.7589,0.7653,955
325,327.37,322.54,326.89,2518,44201.81,44233.31,43770.02,43884.96,2667,18.865,18.899,18.617,18.749,1879,2998.09,3007.07,2970.57,2979.2,4049,15.429,15.526,15.257,15.388,1848,112.31,112.48,111.39,111.74,479,0.18832,0.1903,0.18832,0.1903,10,0.7652,0.7667,0.7589,0.7618,641
326.91,327.66,323.74,325.01,1718,43884.96,44182.02,43771.52,43931.85,2711,18.738,18.918,18.69,18.765,1910,2979.21,3004.28,2971.53,2985.58,3098,15.387,15.527,15.318,15.41,1751,111.76,112.25,110.95,111.5,537,0.19034,0.19072,0.18945,0.18945,8,0.7618,0.7655,0.7606,0.7622,669
325.01,327.06,323.28,324.59,1820,43935.35,44080.85,43856.55,43995.37,2850,18.766,18.907,18.759,18.887,1773,2985.82,3005.34,2983.81,2997.78,4006,15.409,15.5,15.369,15.466,1709,111.5,112.1,111.45,111.95,388,0.19006,0.1905,0.18959,0.19003,9,0.7623,0.7654,0.762,0.7646,695
324.59,326.45,324.14,325.63,1856,44006.87,44285.32,43957.2,44277.23,2373,18.886,19.01,18.842,19.006,1520,2997.78,3018.63,2990.83,3017.57,3307,15.466,15.633,15.442,15.632,1580,111.95,112.89,111.62,112.89,419,0.19,0.19066,0.18991,0.19066,9,0.7647,0.771,0.7644,0.771,534
325.63,328.34,325.25,328.3,1616,44277.23,44367.63,44052.89,44109.39,2462,19.007,19.05,18.799,18.83,1644,3017.69,3026.81,2991.65,2996,3312,15.631,15.663,15.523,15.578,1604,112.91,112.94,111.73,112.02,392,0.19089,0.19252,0.19089,0.19252,8,0.771,0.7717,0.7679,0.7689,552
328.32,329.14,326.43,327.21,1898,44106.39,44249.73,43993.84,44095.56,2526,18.828,18.968,18.789,18.908,1672,2995.72,3007.21,2987.18,2996.39,3498,15.577,15.781,15.527,15.719,1663,112.03,112.63,111.8,112.42,553,0.19237,0.19237,0.19075,0.19075,6,0.7689,0.774,0.768,0.7732,589
327.21,328.11,326.18,326.82,1550,44095.56,44239.45,44059.08,44195.52,1918,18.909,19,18.908,19,1385,2996.43,3008,2995.23,3006.49,2110,15.717,15.769,15.641,15.732,1394,112.42,112.74,112.33,112.55,220,0.19049,0.19123,0.19047,0.1912,8,0.7732,0.7737,0.771,0.7721,383
326.82,328.57,326.66,328.57,1254,44195.52,44359.22,43765.52,43865.78,2895,18.999,19.149,18.698,18.758,2010,3006.47,3027.33,2944.67,2965.97,3520,15.732,15.849,15.527,15.575,2027,112.55,112.97,110.96,111.22,419,0.19104,0.19162,0.19104,0.19162,6,0.7722,0.7749,0.7617,0.7628,878
328.57,330.2,324.14,324.52,2103,43861.78,44114.14,43828.78,43977.52,2616,18.757,18.928,18.72,18.827,1775,2965.23,2999.21,2963.36,2981.21,3342,15.575,15.75,15.537,15.608,1670,111.06,111.93,111.06,111.48,358,0.19213,0.1925,0.19003,0.19003,8,0.7627,0.767,0.7619,0.7654,672
324.52,327.23,324.17,326.51,1786,43968.52,44049.34,43489.28,43539.98,3517,18.824,18.872,18.557,18.585,2319,2980.75,2989.88,2932.08,2935.41,4545,15.607,15.657,15.252,15.301,2468,111.47,111.67,109.46,110.11,808,0.19008,0.19168,0.19008,0.19134,9,0.7654,0.7661,0.7561,0.7568,972
326.5,326.9,320,320.01,2144,43571.98,43669.43,43322.87,43645.28,3154,18.586,18.606,18.335,18.585,2352,2935.55,2958.69,2922.08,2958.53,4368,15.303,15.404,15.142,15.384,2422,110.11,110.2,108.58,109.88,882,0.19122,0.19122,0.18769,0.18769,11,0.7569,0.7592,0.7512,0.7592,1077
320.01,322.33,317.42,320.57,2735,43645.28,43897.95,43587.57,43793.38,2768,18.586,18.63,18.503,18.559,2184,2958.49,2973.49,2948.01,2957.35,3634,15.383,15.414,15.246,15.289,1920,109.88,110.06,108.99,109.9,592,0.18787,0.18874,0.18679,0.18874,12,0.7592,0.7601,0.7566,0.7586,835
320.15,321.33,319.19,320.76,2089,43799.38,45281.42,43754.38,45028.41,4687,18.561,19.112,18.536,18.975,2694,2957.28,3034.66,2952.56,3014.68,5189,15.288,15.756,15.256,15.652,2921,109.9,112.68,109.51,112.19,1323,0.18837,0.18892,0.18829,0.18892,10,0.7587,0.7765,0.7576,0.7731,1499
320.77,325.31,320,323.75,3755,45028.66,45092.66,43844.52,44165.46,5107,18.982,19.015,18.518,18.646,2875,3014.68,3020.79,2939.62,2957.1,5619,15.659,15.683,15.292,15.434,2980,112.22,112.39,109.1,109.98,1547,0.18866,0.19242,0.18866,0.19196,14,0.7731,0.7744,0.7572,0.7624,1928
323.77,324.37,317.31,320.09,4412,44165.96,44379.46,44039.17,44141.4,2935,18.645,18.757,18.591,18.635,1808,2957.1,2974.16,2950.45,2953.21,3488,15.433,15.538,15.362,15.423,1443,109.98,110.5,109.72,110.15,655,0.19134,0.19134,0.18745,0.18952,16,0.7623,0.7657,0.7596,0.7611,992
320.09,322.17,319.22,320.4,2466,44146.4,44500.08,44139.9,44383.8,1876,18.632,18.752,18.592,18.715,1144,2953.46,2981.81,2952.91,2975.45,2066,15.417,15.62,15.406,15.596,932,110.43,110.86,110.28,110.72,322,0.18853,0.18916,0.18819,0.18841,10,0.7608,0.769,0.7606,0.768,448
320.39,323.72,320.39,323.43,1451,44383.8,44408.05,44166.57,44302.87,2655,18.716,18.72,18.592,18.661,1774,2975.45,2977.07,2950.18,2963.42,2773,15.595,15.607,15.485,15.554,1159,110.73,110.74,110.14,110.45,429,0.18831,0.18945,0.18831,0.18945,6,0.768,0.7681,0.7649,0.7668,583
323.43,323.69,321.38,322.39,1633,44294.37,44449.58,44035.44,44165.76,2649,18.661,18.733,18.621,18.713,1804,2963.31,2978.67,2955.91,2962.5,2650,15.552,15.637,15.473,15.521,1270,110.45,110.85,110.12,110.65,281,0.18915,0.18926,0.18878,0.18916,8,0.7667,0.7697,0.7651,0.7651,499
322.43,323.88,321.95,323.6,1495,44165.6,44194.44,43714.29,43875.44,2483,18.714,18.746,18.513,18.618,1921,2962.14,2972.29,2944.01,2955.86,3439,15.514,15.608,15.337,15.458,1399,110.51,110.83,109.39,110.1,454,0.18945,0.18967,0.18866,0.18866,7,0.765,0.7651,0.7563,0.7595,670
323.06,323.94,320.4,321.78,1609,43863.94,43944.27,43699.46,43897.07,2626,18.617,18.654,18.541,18.634,1724,2955.85,2964.58,2943.53,2954.03,2402,15.456,15.488,15.346,15.445,1236,110.09,110.37,109.75,110.22,265,0.18908,0.1892,0.18784,0.18817,8,0.7595,0.7606,0.7569,0.7604,509
321.78,322.24,320.18,320.94,1230,43897.07,43897.6,43539.67,43678.36,2531,18.634,18.64,18.357,18.537,1982,2954.16,2954.46,2916.57,2931.29,3439,15.444,15.447,15.213,15.284,1457,110.19,110.19,109.18,109.93,477,0.18862,0.18892,0.18824,0.1888,7,0.7603,0.7603,0.7548,0.758,559
320.95,320.95,318.26,320.02,1533,43679.86,43770.69,43437.76,43514.46,2222,18.538,18.579,18.364,18.417,1746,2931.3,2936.57,2913.14,2921.93,2532,15.285,15.306,15.131,15.175,1162,109.92,110,108.85,109.25,288,0.18904,0.18904,0.18748,0.18807,8,0.758,0.7588,0.7557,0.7575,454
320.02,320.32,317.36,318.25,1173,43505.46,43817.43,43505.46,43776.91,2532,18.421,18.597,18.418,18.543,1859,2921.99,2945.04,2921.88,2940.54,3727,15.177,15.305,15.175,15.285,1333,109.26,110.1,109.26,109.87,330,0.18809,0.18809,0.18631,0.18669,8,0.7576,0.7642,0.7576,0.7628,525
318.34,320.32,317.89,319.55,1829,43770.91,43873.39,43685.41,43830.39,2312,18.544,18.586,18.485,18.566,1604,2940.47,2944.37,2928.45,2940.31,2481,15.284,15.325,15.246,15.311,1624,109.7,110.27,109.64,110.21,237,0.18749,0.18849,0.18749,0.18839,7,0.7627,0.7643,0.7601,0.7643,383
319.55,320.15,318.71,320.15,977,43830.39,43889.72,43728.34,43782.03,2243,18.568,18.58,18.465,18.5,1578,2940.25,2950.98,2932.34,2945.62,2641,15.31,15.314,15.214,15.262,1660,110.16,110.21,109.67,109.95,368,0.18806,0.18878,0.1877,0.18878,8,0.7643,0.7659,0.7629,0.7633,410
320.18,320.36,319.32,320.09,1122,43777.03,43882.02,43754.75,43802.68,1283,18.501,18.547,18.434,18.49,1241,2945.16,2949.48,2939.22,2941.79,1394,15.262,15.315,15.225,15.301,961,109.94,110.09,109.77,110.02,250,0.18886,0.18898,0.18847,0.18897,7,0.7632,0.7663,0.7624,0.7663,264
320.12,320.29,319.03,319.83,693,43802.68,43976.06,43794.02,43926.06,1151,18.489,18.687,18.485,18.67,1151,2941.8,2965.11,2940.89,2960.13,1205,15.3,15.43,15.297,15.411,825,110.01,110.6,109.95,110.47,234,0.18889,0.18892,0.18864,0.18872,5,0.7663,0.7683,0.7657,0.7673,275
319.83,320.9,319.43,320.59,660,44126.76,44341.37,43871.1,44097.47,1539,18.761,18.811,18.652,18.736,1459,2977.95,2988.25,2955.85,2965.41,2713,15.481,15.519,15.329,15.412,1015,110.64,110.94,109.88,110.01,817,0.18893,0.1894,0.18893,0.18933,5,0.7711,0.7727,0.7655,0.7667,485
321.37,322.18,319.44,319.92,1158,44104.05,44204.53,43972.47,44094.75,3179,18.737,18.763,18.654,18.689,1253,2965.9,2973.08,2954.24,2963.73,3719,15.413,15.457,15.367,15.377,827,110.01,110.28,109.86,110.06,906,0.18965,0.18965,0.18876,0.18904,7,0.7667,0.7671,0.7632,0.7658,408
319.92,320.48,318.81,319.54,1110,44094.75,44200.67,43887.67,44009.26,1648,18.689,18.724,18.543,18.601,1493,2963.66,2969.09,2951.96,2959.37,2507,15.378,15.428,15.247,15.338,1240,109.98,110.4,109.63,110.03,536,0.18909,0.18948,0.18871,0.18871,6,0.7659,0.7679,0.761,0.7648,488
319.5,320.96,318.61,319.8,1499,44009.26,44010.76,43765.73,43792.12,1685,18.599,18.624,18.511,18.529,1873,2958.95,2958.95,2935.77,2936.96,2251,15.339,15.339,15.206,15.217,1291,109.89,110.34,109.42,109.76,331,0.18848,0.18885,0.18789,0.18789,5,0.7646,0.7651,0.7615,0.7625,567
319.8,319.82,318.64,318.7,1087,43795.12,44013.21,43666.69,43969.33,1936,18.529,18.646,18.39,18.607,2053,2937.31,2962.39,2930.25,2956.92,2755,15.216,15.319,15.116,15.296,1402,109.77,111.02,109.47,110.82,578,0.18849,0.18861,0.18826,0.18826,8,0.7626,0.7657,0.7583,0.7643,788
318.71,321.07,316.75,320.37,1335,43969.63,44073.58,43889.63,43997.21,1217,18.607,18.622,18.555,18.576,1755,2956.92,2970.54,2953.44,2965.42,1773,15.295,15.312,15.237,15.247,1301,110.73,110.77,110.41,110.64,205,0.18805,0.18957,0.18761,0.18957,7,0.7643,0.765,0.7622,0.7628,509
320.39,320.69,319.72,320.21,825,43997.5,44039.08,43746.8,43993.58,1790,18.577,18.578,18.356,18.516,2065,2965.49,2965.49,2943.41,2960.61,2402,15.248,15.346,15.104,15.326,1370,110.63,110.85,109.67,110.72,297,0.18991,0.18991,0.18793,0.18793,6,0.7628,0.7631,0.7571,0.7625,661
320.21,320.29,317.12,319.71,1163,43993.65,44006.19,43696.9,43807.92,1785,18.514,18.514,18.238,18.308,1770,2960.68,2962.25,2937.84,2943.67,1965,15.326,15.357,15.199,15.249,1230,110.72,110.78,109.81,110.16,251,0.18754,0.18763,0.18645,0.18763,7,0.7623,0.7628,0.7579,0.7587,440
319.71,320.02,317.17,317.52,983,43806.42,43839.42,43595.04,43651.04,1579,18.307,18.337,18.09,18.162,1879,2943.92,2946.54,2917.88,2924.4,2730,15.25,15.269,15.073,15.125,1211,110.16,110.43,109.53,109.75,647,0.18784,0.18784,0.18655,0.18713,6,0.7588,0.7597,0.7556,0.7564,481
317.52,317.82,313.8,314.67,1054,43651.04,43871.59,43603.61,43798.05,1747,18.163,18.316,18.119,18.257,1912,2924.32,2933.85,2917.14,2929.83,2326,15.126,15.207,15.085,15.175,1325,109.77,110.6,109.55,110.39,305,0.18655,0.18698,0.18563,0.18563,7,0.7564,0.7596,0.756,0.7588,534
314.67,316.37,314.37,316.01,954,43800.55,43806.96,43677.93,43768.87,1530,18.25,18.25,18.166,18.218,1556,2929.77,2929.77,2916.49,2921.07,2013,15.168,15.168,15.056,15.086,1017,110.39,110.41,109.97,110.12,138,0.18584,0.18618,0.18578,0.18617,6,0.7587,0.7609,0.7578,0.7599,540
316.01,316.15,314.71,315.18,655,43770.87,43812.7,43223.59,43439.41,2824,18.217,18.266,18.033,18.266,2249,2921.05,2923.42,2884.42,2902.98,3227,15.084,15.172,14.919,15.172,1953,110.12,110.36,108.81,110.36,463,0.18556,0.18635,0.18556,0.1857,6,0.7597,0.7772,0.7553,0.777,1224
315.17,317.86,311.4,317.86,2399,43439.41,43477.92,43342.54,43411.3,1546,18.263,18.289,18.218,18.251,1718,2902.83,2910.28,2896.86,2905.47,2683,15.17,15.184,15.11,15.124,1209,110.35,111.47,110.25,111.04,422,0.18587,0.18765,0.18463,0.18765,10,0.7771,0.7844,0.7685,0.7697,1608
317.86,319.05,317.16,317.8,1254,43411.3,43492.3,43253.35,43467.64,1467,18.251,18.265,18.1,18.237,1559,2905.32,2907.68,2886.87,2906.25,2529,15.123,15.137,14.988,15.102,1125,110.98,111.06,109.69,110.22,230,0.18833,0.18842,0.18755,0.18769,9,0.7696,0.7699,0.7618,0.7652,853
317.8,318.1,314.56,316.45,1239,43469.64,43511.76,43315.58,43351.44,1390,18.236,18.243,18.152,18.175,1307,2906.3,2914.12,2897.88,2900.9,1777,15.101,15.148,15.039,15.056,952,110.22,110.57,109.97,110.11,282,0.1873,0.1873,0.18592,0.1869,7,0.7649,0.7675,0.7622,0.7626,526
